   II2COCRC ,COCAINE RECENCY - DETAILED IMPUTATION INDICATOR,
   IRCRKRC ,CRACK RECENCY - IMPUTATION REVISED,
   IICRKRC ,CRACK RECENCY - IMPUTATION INDICATOR,
   II2CRKRC ,CRACK RECENCY - DETAILED IMPUTATION INDICATOR,
   IRHERRC ,HEROIN RECENCY - IMPUTATION REVISED,
   IIHERRC ,HEROIN RECENCY - IMPUTATION INDICATOR,
   II2HERRC ,HEROIN RECENCY - DETAILED IMPUTATION INDICATOR,
   IRHALLUCREC ,HALLUCINOGEN RECENCY - IMPUTATION REVISED,
   IIHALLUCREC ,HALLUCINOGEN RECENCY - IMPUTATION INDICATOR,
   IRLSDRC ,LSD RECENCY - IMPUTATION REVISED,
   IILSDRC ,LSD RECENCY - IMPUTATION INDICATOR,
   II2LSDRC ,LSD RECENCY - DETAILED IMPUTATION INDICATOR,
   IRPCPRC ,PCP RECENCY - IMPUTATION REVISED,
   IIPCPRC ,PCP RECENCY - IMPUTATION INDICATOR,
   II2PCPRC ,PCP RECENCY - DETAILED IMPUTATION INDICATOR,
   IRECSTMOREC ,ECSTASY RECENCY - IMPUTATION REVISED,
   IIECSTMOREC ,ECSTASY RECENCY - IMPUTATION INDICATOR,
   IRKETMINREC ,KETAMINE RECENCY - IMPUTATION REVISED,
   IIKETMINREC ,KETAMINE RECENCY - IMPUTATION INDICATOR,
   IRDAMTFXREC ,DMT/AMT/FOXY RECENCY - IMPUTATION REVISED,
   IIDAMTFXREC ,DMT/AMT/FOXY RECENCY - IMPUTATION INDICATOR,
   IRSALVIAREC ,SALVIA RECENCY - IMPUTATION REVISED,
   IISALVIAREC ,SALVIA RECENCY - IMPUTATION INDICATOR,
   IRINHALREC ,INHALANT RECENCY - IMPUTATION REVISED,
   IIINHALREC ,INHALANT RECENCY - IMPUTATION INDICATOR,
   IRMETHAMREC ,METHAMPHETAMINE RECENCY - IMPUTATION REVISED,
   IIMETHAMREC ,METHAMPHETAMINE USE RECENCY - IMPUTATION INDICATOR,
   IRPNRANYREC ,ANY PAIN RELIEVER RECENCY - IMPUTATION REVISED,
   IIPNRANYREC ,ANY PAIN RELIEVER RECENCY - IMPUTATION INDICATOR,
   IROXCNANYYR ,ANY OXYCONTIN RECENCY - IMPUTATION REVISED,
   IIOXCNANYYR ,ANY OXYCONTIN RECENCY - IMPUTATION INDICATOR,
   IRFENTANYYR ,FENTANYL PRODUCTS - ANY PAST YEAR USE - IMP REV,
   IIFENTANYYR ,FENTANYL PRODUCTS - ANY PAST YEAR USE - IMP IND,
   IRTRQANYREC ,ANY TRANQUILIZERS RECENCY - IMPUTATION REVISED,
   IITRQANYREC ,ANY TRANQUILIZERS RECENCY - IMPUTATION INDICATOR,
   IRSTMANYREC ,ANY STIMULANTS RECENCY - IMPUTATION REVISED,
   IISTMANYREC ,ANY STIMULANTS RECENCY - IMPUTATION INDICATOR,
   IRSEDANYREC ,ANY SEDATIVES RECENCY - IMPUTATION REVISED,
   IISEDANYREC ,ANY SEDATIVES RECENCY - IMPUTATION INDICATOR,
   IRBZOANYYR ,ANY BENZODIAZEPINES - PAST YEAR USE - IMPUTATION REVISED,
   IIBZOANYYR ,ANY BENZODIAZEPINES - PAST YEAR USE - IMPUTATION INDICATOR,
   IRPNRNMREC ,PAIN RELIEVER MISUSE RECENCY - IMPUTATION REVISED,
   IIPNRNMREC ,PAIN RELIEVER MISUSE RECENCY - IMPUTATION INDICATOR,
   IROXCNNMYR ,OXYCONTIN PAST YEAR MISUSE - IMPUTATION REVISED,
   IIOXCNNMYR ,OXYCONTIN PAST YEAR MISUSE - IMPUTATION INDICATOR,
   IRFENTNMYR ,FENTANYL PRODUCTS - PAST YEAR MISUSE - IMP REV,
   IIFENTNMYR ,FENTANYL PRODUCTS - PAST YEAR MISUSE - IMP IND,
   IRTRQNMREC ,TRANQUILIZER MISUSE RECENCY - IMPUTATION REVISED,
   IITRQNMREC ,TRANQUILIZER MISUSE RECENCY - IMPUTATION INDICATOR,
   IRSTMNMREC ,STIMULANT MISUSE RECENCY - IMPUTATION REVISED,
   IISTMNMREC ,STIMULANT MISUSE RECENCY - IMPUTATION INDICATOR,
   IRSEDNMREC ,SEDATIVE MISUSE RECENCY - IMPUTATION REVISED,
   IISEDNMREC ,SEDATIVE MISUSE RECENCY - IMPUTATION INDICATOR,
   IRBZONMYR ,ANY BENZODIAZEPINES - PAST YEAR MISUSE - IMPUTATION REVISED,
   IIBZONMYR ,ANY BENZODIAZEPINES - PAST YEAR MISUSE - IMP IND,
   IRALCFY ,ALCOHOL FREQUENCY PAST YEAR - IMPUTATION REVISED,
   IIALCFY ,ALCOHOL FREQUENCY PAST YEAR - IMPUTATION INDICATOR,
   II2ALCFY ,ALCOHOL FREQ PAST YEAR - DETAILED IMPUTATION INDICATOR,
   IRMJFY ,MARIJUANA FREQUENCY PAST YEAR - IMPUTATION REVISED,
   IIMJFY ,MARIJUANA FREQUENCY PAST YEAR - IMPUTATION INDICATOR,
   II2MJFY ,MARIJUANA FREQ PAST YEAR - DETAILED IMPUTATION INDICATOR,
   IRCOCFY ,COCAINE FREQUENCY PAST YEAR - IMPUTATION REVISED,
   IICOCFY ,COCAINE FREQUENCY PAST YEAR - IMPUTATION INDICATOR,
   II2COCFY ,COCAINE FREQ PAST YEAR - DETAILED IMPUTATION INDICATOR,
   IRCRKFY ,CRACK FREQUENCY PAST YEAR - IMPUTATION REVISED,
   IICRKFY ,CRACK FREQUENCY PAST YEAR - IMPUTATION INDICATOR,
   II2CRKFY ,CRACK FREQ PAST YEAR - DETAILED IMPUTATION INDICATOR,
   IRHERFY ,HEROIN FREQUENCY PAST YEAR - IMPUTATION REVISED,
   IIHERFY ,HEROIN FREQUENCY PAST YEAR - IMPUTATION INDICATOR,
   II2HERFY ,HEROIN FREQ PAST YEAR - DETAILED IMPUTATION INDICATOR,
   IRHALLUCYFQ ,HALL FREQUENCY PAST YEAR - IMPUTATION REVISED,
   IIHALLUCYFQ ,HALL FREQ PAST YEAR - IMPUTATION INDICATOR,
   IRINHALYFQ ,INHALANT FREQUENCY PAST YEAR - IMPUTATION REVISED,
   IIINHALYFQ ,INHALANT FREQ PAST YEAR - IMPUTATION INDICATOR,
   IRMETHAMYFQ ,METH FREQUENCY PAST YEAR - IMPUTATION REVISED,
   IIMETHAMYFQ ,METH FREQ PAST YEAR - IMPUTATION INDICATOR,
   IRCIGFM ,CIG FREQUENCY PAST MONTH - IMPUTATION REVISED,
   IICIGFM ,CIG FREQUENCY PAST MONTH - IMPUTATION INDICATOR,
   II2CIGFM ,CIG FREQUENCY PAST MONTH - DETAILED IMPUTATION INDICATOR,
   IRCGRFM ,CIGAR FREQUENCY PAST MONTH - IMPUTATION REVISED,
   IICGRFM ,CIGAR FREQUENCY PAST MONTH - IMPUTATION INDICATOR,
   II2CGRFM ,CIGAR FREQUENCY PAST MONTH - DETAILED IMPUTATION INDICATOR,
   IRSMKLSS30N ,SMOKELESS TOBACCO FREQUENCY PAST MONTH - IMPUTATION REVISED,
   IISMKLSS30N ,SMOKELESS TOBACCO FREQUENCY PST MONTH - IMPUTATION INDICATOR,
   IRALCFM ,ALCOHOL FREQUENCY PAST MONTH - IMPUTATION REVISED,
   IIALCFM ,ALCOHOL FREQUENCY PAST MONTH - IMPUTATION INDICATOR,
   II2ALCFM ,ALCOHOL FREQUENCY PAST MONTH - DETAILED IMPUTATION INDICATOR,
   IRALCBNG30D ,BINGE ALCOHOL FREQUENCY PAST MONTH - IMPUTATION REVISED,
   IIALCBNG30D ,BINGE ALCOHOL FREQUENCY PAST MONTH - IMPUTATION INDICATOR,
   IRMJFM ,MARIJUANA FREQUENCY PAST MONTH - IMPUTATION REVISED,
   IIMJFM ,MARIJUANA FREQUENCY PAST MONTH - IMPUTATION INDICATOR,
   II2MJFM ,MARIJUANA FREQ PAST MONTH - DETAILED IMPUTATION INDICATOR,
   IRCOCFM ,COCAINE FREQUENCY PAST MONTH - IMPUTATION REVISED,
   IICOCFM ,COCAINE FREQUENCY PAST MONTH - IMPUTATION INDICATOR,
   II2COCFM ,COCAINE FREQUENCY PAST MONTH - DETAILED IMPUTATION INDICATOR,
   IRCRKFM ,CRACK FREQUENCY PAST MONTH - IMPUTATION REVISED,
   IICRKFM ,CRACK FREQUENCY PAST MONTH - IMPUTATION INDICATOR,
   II2CRKFM ,CRACK FREQUENCY PAST MONTH - DETAILED IMPUTATION INDICATOR,
   IRHERFM ,HEROIN FREQUENCY PAST MONTH - IMPUTATION REVISED,
   IIHERFM ,HEROIN FREQUENCY PAST MONTH - IMPUTATION INDICATOR,
   II2HERFM ,HEROIN FREQ PAST MONTH - DETAILED IMPUTATION INDICATOR,
   IRHALLUC30N ,HALLUCINOGEN FREQUENCY PAST MONTH - IMPUTATION REVISED,
   IIHALLUC30N ,HALLUCINOGEN FREQUENCY PAST MONTH - IMPUTATION INDICATOR,
   IRINHAL30N ,INHALANT FREQUENCY PAST MONTH - IMPUTATION REVISED,
   IIINHAL30N ,INHALANT FREQUENCY PAST MONTH - IMPUTATION INDICATOR,
   IRMETHAM30N ,METHAMPHETAMINE FREQUENCY PAST MONTH - IMPUTATION REVISED,
   IIMETHAM30N ,METHAMPHETAMINE FREQUENCY PAST MONTH - IMPUTATION INDICATOR,
   IRPNRNM30FQ ,PAIN RELIEVERS MISUSE FREQ PAST MONTH - IMPUTATION REVISED,
   IIPNRNM30FQ ,PAIN RELIEVERS MISUSE FREQ PAST MONTH - IMPUTATION INDICATOR,
   IRTRQNM30FQ ,TRANQUILIZERS MISUSE FREQ PAST MONTH - IMPUTATION REVISED,
   IITRQNM30FQ ,TRANQUILIZERS MISUSE FREQ PAST MONTH - IMPUTATION INDICATOR,
   IRSTMNM30FQ ,STIMULANTS MISUSE FREQUENCY PAST MONTH - IMPUTATION REVISED,
   IISTMNM30FQ ,STIMULANTS MISUSE FREQ PAST MONTH - IMPUTATION INDICATOR,
   IRSEDNM30FQ ,SEDATIVES MISUSE FREQUENCY PAST MONTH - IMPUTATION REVISED,
   IISEDNM30FQ ,SEDATIVES MISUSE FREQUENCY PAST MONTH - IMPUTATION INDICATOR,
   IRCIGAGE ,CIGARETTE AGE OF FIRST USE - IMPUTATION REVISED,
   IICIGAGE ,CIGARETTE AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRCIGYFU ,CIGARETTE YEAR OF FIRST USE - IMPUTATION REVISED,
   IICIGYFU ,CIGARETTE YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRCDUAGE ,DAILY CIGARETTE AGE OF FIRST USE - IMPUTATION REVISED,
   IICDUAGE ,DAILY CIGARETTE AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRCD2YFU ,DAILY CIGARETTE YFU - USING CIGDLYFU - IMPUTATION REVISED,
   IICD2YFU ,DAILY CIGARETTE YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRCGRAGE ,CIGAR AGE OF FIRST USE - IMPUTATION REVISED,
   IICGRAGE ,CIGAR AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRCGRYFU ,CIGAR YEAR OF FIRST USE - IMPUTATION REVISED,
   IICGRYFU ,CIGAR YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRSMKLSSTRY ,SMOKELESS TOBACCO AGE OF FIRST USE - IMPUTATION REVISED,
   IISMKLSSTRY ,SMOKELESS TOBACCO AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRSMKLSSYFU ,SMOKELESS TOBACCO YEAR OF FIRST USE - IMPUTATION REVISED,
   IISMKLSSYFU ,SMOKELESS TOBACCO YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRALCAGE ,ALCOHOL AGE OF FIRST USE - IMPUTATION REVISED,
   IIALCAGE ,ALCOHOL AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRALCYFU ,ALCOHOL YEAR OF FIRST USE - IMPUTATION REVISED,
   IIALCYFU ,ALCOHOL YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRMJAGE ,MARIJUANA AGE OF FIRST USE - IMPUTATION REVISED,
   IIMJAGE ,MARIJUANA AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRMJYFU ,MARIJUANA YEAR OF FIRST USE - IMPUTATION REVISED,
   IIMJYFU ,MARIJUANA YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRCOCAGE ,COCAINE AGE OF FIRST USE - IMPUTATION REVISED,
   IICOCAGE ,COCAINE AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRCOCYFU ,COCAINE YEAR OF FIRST USE - IMPUTATION REVISED,
   IICOCYFU ,COCAINE YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRCRKAGE ,CRACK AGE OF FIRST USE - IMPUTATION REVISED,
   IICRKAGE ,CRACK AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRCRKYFU ,CRACK YEAR OF FIRST USE - IMPUTATION REVISED,
   IICRKYFU ,CRACK YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRHERAGE ,HEROIN AGE OF FIRST USE - IMPUTATION REVISED,
   IIHERAGE ,HEROIN AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRHERYFU ,HEROIN YEAR OF FIRST USE - IMPUTATION REVISED,
   IIHERYFU ,HEROIN YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRHALLUCAGE ,HALLUCINOGEN AGE OF FIRST USE - IMPUTATION REVISED,
   IIHALLUCAGE ,HALLUCINOGEN AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRHALLUCYFU ,HALLUCINOGEN YEAR OF FIRST USE - IMPUTATION REVISED,
   IIHALLUCYFU ,HALLUCINOGEN YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRLSDAGE ,LSD AGE OF FIRST USE - IMPUTATION REVISED,
   IILSDAGE ,LSD AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRLSDYFU ,LSD YEAR OF FIRST USE - IMPUTATION REVISED,
   IILSDYFU ,LSD YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRPCPAGE ,PCP AGE OF FIRST USE - IMPUTATION REVISED,
   IIPCPAGE ,PCP AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRPCPYFU ,PCP YEAR OF FIRST USE - IMPUTATION REVISED,
   IIPCPYFU ,PCP YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRECSTMOAGE ,ECSTASY AGE OF FIRST USE - IMPUTATION REVISED,
   IIECSTMOAGE ,ECSTASY AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRECSTMOYFU ,ECSTASY YEAR OF FIRST USE - IMPUTATION REVISED,
   IIECSTMOYFU ,ECSTASY YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRINHALAGE ,INHALANTS AGE OF FIRST USE - IMPUTATION REVISED,
   IIINHALAGE ,INHALANTS AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRINHALYFU ,INHALANTS YEAR OF FIRST USE - IMPUTATION REVISED,
   IIINHALYFU ,INHALANTS YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRMETHAMAGE ,METHAMPHETAMINE AGE OF FIRST USE - IMPUTATION REVISED,
   IIMETHAMAGE ,METHAMPHETAMINE AGE OF FIRST USE - IMPUTATION INDICATOR,
   IRMETHAMYFU ,METHAMPHETAMINE YEAR OF FIRST USE - IMPUTATION REVISED,
   IIMETHAMYFU ,METHAMPHETAMINE YEAR OF FIRST USE - IMPUTATION INDICATOR,
   IRPNRNMINIT ,PAST YR INITIATE PAIN RELIEVERS MISUSE - IMPUTATION REVISED,
   IIPNRNMINIT ,PAST YR INITIATE PAIN RELIEVER MISUSE - IMPUTATION INDICATOR,
   IRTRQNMINIT ,PAST YR INITIATE TRANQUILIZER MISUSE - IMPUTATION REVISED,
   IITRQNMINIT ,PAST YR INITIATE TRANQUILIZER MISUSE - IMPUTATION INDICATOR,
   IRSTMNMINIT ,PAST YR INITIATE STIMULANT MISUSE - IMPUTATION REVISED,
   IISTMNMINIT ,PAST YR INITIATE STIMULANT MISUSE - IMPUTATION INDICATOR,
   IRSEDNMINIT ,PAST YR INITIATE SEDATIVE MISUSE - IMPUTATION REVISED,
   IISEDNMINIT ,PAST YR INITIATE SEDATIVE MISUSE - IMPUTATION INDICATOR,
   IRPNRNMYFU ,PAIN RELIEVER YEAR OF FIRST MISUSE - IMPUTATION REVISED,
   IIPNRNMYFU ,PAIN RELIEVER YEAR OF FIRST MISUSE - IMPUTATION INDICATOR,
   IRPNRNMAGE ,PAIN RELIEVER AGE OF FIRST MISUSE - IMPUTATION REVISED,
   IIPNRNMAGE ,PAIN RELIEVER AGE OF FIRST MISUSE - IMPUTATION INDICATOR,
   IRTRQNMYFU ,TRANQUILIZER YEAR OF FIRST MISUSE - IMPUTATION REVISED,
   IITRQNMYFU ,TRANQUILIZER YEAR OF FIRST MISUSE - IMPUTATION INDICATOR,
   IRTRQNMAGE ,TRANQUILIZER AGE OF FIRST MISUSE - IMPUTATION REVISED,
   IITRQNMAGE ,TRANQUILIZER AGE OF FIRST MISUSE - IMPUTATION INDICATOR,
   IRSTMNMYFU ,STIMULANTS YEAR OF FIRST MISUSE - IMPUTATION REVISED,
   IISTMNMYFU ,STIMULANTS YEAR OF FIRST MISUSE - IMPUTATION INDICATOR,
   IRSTMNMAGE ,STIMULANTS AGE OF FIRST MISUSE - IMPUTATION REVISED,
   IISTMNMAGE ,STIMULANTS AGE OF FIRST MISUSE - IMPUTATION INDICATOR,
   IRSEDNMYFU ,SEDATIVES YEAR OF FIRST MISUSE - IMPUTATION REVISED,
   IISEDNMYFU ,SEDATIVES YEAR OF FIRST MISUSE - IMPUTATION INDICATOR,
   IRSEDNMAGE ,SEDATIVES AGE OF FIRST MISUSE - IMPUTATION REVISED,
   IISEDNMAGE ,SEDATIVES AGE OF FIRST MISUSE - IMPUTATION INDICATOR,
   CIGFLAG ,RC-CIGARETTES - EVER USED,
   CIGYR ,RC-CIGARETTES - PAST YEAR USE,
   CIGMON ,RC-CIGARETTES - PAST MONTH USE,
   CGRFLAG ,RC-CIGARS - EVER USED,
   CGRYR ,RC-CIGARS - PAST YEAR USE,
   CGRMON ,RC-CIGARS - PAST MONTH USE,
   PIPFLAG ,RC-PIPES - EVER USED,
   PIPMON ,RC-PIPES - PAST MONTH USE,
   SMKLSSFLAG ,RC-SMOKELESS TOBACCO - EVER USED,
   SMKLSSYR ,RC-SMOKELESS TOBACCO - PAST YEAR USE,
   SMKLSSMON ,RC-SMOKELESS TOBACCO - PAST MONTH USE,
   TOBCIGONL ,RC-CIGARETTE/NONCIGARETTE TOBACCO ONLY - PAST MONTH USE,
   TOBFLAG ,RC-ANY TOBACCO - EVER USED,
   TOBYR ,RC-ANY TOBACCO - PAST YEAR USE,
   TOBMON ,RC-ANY TOBACCO - PAST MONTH USE,
   ALCFLAG ,RC-ALCOHOL - EVER USED,
   ALCYR ,RC-ALCOHOL - PAST YEAR USE,
   ALCMON ,RC-ALCOHOL - PAST MONTH USE,
   MRJFLAG ,RC-MARIJUANA - EVER USED,
   MRJYR ,RC-MARIJUANA - PAST YEAR USE,
   MRJMON ,RC-MARIJUANA - PAST MONTH USE,
   COCFLAG ,RC-COCAINE - EVER USED,
   COCYR ,RC-COCAINE - PAST YEAR USE,
   COCMON ,RC-COCAINE - PAST MONTH USE,
   CRKFLAG ,"RC-""CRACK"" - EVER USED",
   CRKYR ,"RC-""CRACK"" - PAST YEAR USE",
   CRKMON ,"RC-""CRACK"" - PAST MONTH USE",
   HERFLAG ,RC-HEROIN - EVER USED,
   HERYR ,RC-HEROIN - PAST YEAR USE,
   HERMON ,RC-HEROIN - PAST MONTH USE,
   HALLUCFLAG ,RC-HALLUCINOGENS - EVER USED,
   HALLUCYR ,RC-HALLUCINOGENS - PAST YEAR USE,
   HALLUCMON ,RC-HALLUCINOGENS - PAST MONTH USE,
   LSDFLAG ,RC-LSD - EVER USED,
   LSDYR ,RC-LSD - PAST YEAR USE,
   LSDMON ,RC-LSD - PAST MONTH USE,
   PCPFLAG ,RC-PCP - EVER USED,
   PCPYR ,RC-PCP - PAST YEAR USE,
   PCPMON ,RC-PCP - PAST MONTH USE,
   ECSTMOFLAG ,RC-ECSTASY - EVER USED,
   ECSTMOYR ,RC-ECSTASY - PAST YEAR USE,
   ECSTMOMON ,RC-ECSTASY - PAST MONTH USE,
   DAMTFXFLAG ,RC-DMT/AMT/FOXY - EVER USED,
   DAMTFXYR ,RC-DMT/AMT/FOXY - PAST YEAR USE,
   DAMTFXMON ,RC-DMT/AMT/FOXY - PAST MONTH USE,
   KETMINFLAG ,RC-KETAMINE - EVER USED,
   KETMINYR ,RC-KETAMINE - PAST YEAR USE,
   KETMINMON ,RC-KETAMINE - PAST MONTH USE,
   SALVIAFLAG ,RC-SALVIA - EVER USED,
   SALVIAYR ,RC-SALVIA - PAST YEAR USE,
   SALVIAMON ,RC-SALVIA - PAST MONTH USE,
   INHALFLAG ,RC-INHALANTS - EVER USED,
   INHALYR ,RC-INHALANTS - PAST YEAR USE,
   INHALMON ,RC-INHALANTS - PAST MONTH USE,
   METHAMFLAG ,RC-METHAMPHETAMINE - EVER USED,
   METHAMYR ,RC-METHAMPHETAMINE - PAST YEAR USE,
   METHAMMON ,RC-METHAMPHETAMINE - PAST MONTH USE,
   PNRANYFLAG ,RC-ANY PAIN RELIEVER - EVER USED,
   PNRANYYR ,RC-ANY PAIN RELIEVER - PAST YEAR USE,
   OXYCNANYYR ,RC-OXYCONTIN - PAST YEAR USE,
   TRQANYFLAG ,RC-ANY TRANQUILIZERS - EVER USED,
   TRQANYYR ,RC-ANY TRANQUILIZERS - PAST YEAR USE,
   STMANYFLAG ,RC-ANY STIMULANTS - EVER USED,
   STMANYYR ,RC-ANY STIMULANTS - PAST YEAR USE,
   SEDANYFLAG ,RC-ANY SEDATIVES - EVER USED,
   SEDANYYR ,RC-ANY SEDATIVES - PAST YEAR USE,
   TQSDANYFLG ,RC-ANY TRANQUILIZERS OR SEDATIVES - EVER USED,
   TQSDANYYR ,RC-ANY TRANQUILIZERS OR SEDATIVES - PAST YEAR USE,
   BZOANYYR ,RC - ANY BENZODIAZEPINES - PAST YEAR USE,
   PSYANYFLAG ,RC-ANY PSYCHOTHERAPEUTICS - EVER USED,
   PSYANYYR ,RC-ANY PSYCHOTHERAPEUTICS - PAST YEAR USE,
   OPIANYYR ,RC-ANY OPIOIDS - PAST YEAR USE,
   CNSANYYR ,RC-ANY CENTRAL NERVOUS SYSTEM STIMULANTS - PAST YEAR USE,
   PNRNMFLAG ,RC-PAIN RELIEVERS - EVER MISUSED,
   PNRNMYR ,RC-PAIN RELIEVERS - PAST YEAR MISUSE,
   PNRNMMON ,RC-PAIN RELIEVERS - PAST MONTH MISUSE,
   OXYCNNMYR ,RC-OXYCONTIN - PAST YEAR MISUSE,
   TRQNMFLAG ,RC-TRANQUILIZERS - EVER MISUSED,
   TRQNMYR ,RC-TRANQUILIZERS - PAST YEAR MISUSE,
   TRQNMMON ,RC-TRANQUILIZERS - PAST MONTH MISUSE,
   STMNMFLAG ,RC-STIMULANTS - EVER MISUSED,
   STMNMYR ,RC-STIMULANTS - PAST YEAR MISUSE,
   STMNMMON ,RC-STIMULANTS - PAST MONTH MISUSE,
   SEDNMFLAG ,RC-SEDATIVES - EVER MISUSED,
   SEDNMYR ,RC-SEDATIVES - PAST YEAR MISUSE,
   SEDNMMON ,RC-SEDATIVES - PAST MONTH MISUSE,
   TQSDNMFLAG ,RC-TRANQUILIZERS OR SEDATIVES - EVER MISUSED,
   TQSDNMYR ,RC-TRANQUILIZERS OR SEDATIVES - PAST YEAR MISUSE,
   TQSDNMMON ,RC-TRANQUILIZERS OR SEDATIVES - PAST MONTH MISUSE,
   BZONMYR ,RC - ANY BENZODIAZEPINES - PAST YEAR MISUSE,
   PSYCHFLAG ,RC-ANY PSYCHOTHERAPEUTICS - EVER MISUSED,
   PSYCHYR ,RC-ANY PSYCHOTHERAPEUTICS - PAST YEAR MISUSE,
   PSYCHMON ,RC-ANY PSYCHOTHERAPEUTICS - PAST MONTH MISUSE,
   OPINMYR ,RC-OPIOIDS - PAST YEAR MISUSE,
   OPINMMON ,RC-OPIOIDS - PAST MONTH MISUSE,
   HERPNRYR ,RC-HEROIN USE AND/OR PAIN RELIEVER MISUSE - PAST YEAR,
   CNSNMYR ,RC-CENTRAL NERVOUS SYSTEM STIMULANTS - PAST YEAR MISUSE,
   CNSNMMON ,RC-CENTRAL NERVOUS SYSTEM STIMULANTS - PAST MONTH MISUSE,
   ILLFLAG ,RC-ANY ILLICIT DRUG - EVER USED,
   ILLYR ,RC-ANY ILLICIT DRUG - PAST YEAR USE,
   ILLMON ,RC-ANY ILLICIT DRUG - PAST MONTH USE,
   MJONLYFLAG ,RC-MARIJUANA ONLY - EVER USED,
   MJONLYYR ,RC-MARIJUANA ONLY - PAST YEAR USE,
   MJONLYMON ,RC-MARIJUANA ONLY - PAST MONTH USE,
   ILLEMFLAG ,RC-ILLICIT DRUG OTHER THAN MARIJUANA - EVER USED,
   ILLEMYR ,RC-ILLICIT DRUG OTHER THAN MARIJUANA - PAST YEAR,
   ILLEMMON ,RC-ILLICIT DRUG OTHER THAN MARIJUANA-PAST MONTH,
   CDUFLAG ,RC-CIGARETTES DAILY - EVER USED,
   DCIGMON ,RC-PAST MONTH DAILY CIGARETTE USE,
   CDCGMO ,RC-EVER USED CIG DAILY AND PAST MONTH CIG USE,
   CDNOCGMO ,RC-EVER USED CIG DAILY AND NO PAST MONTH CIG USE,
   BNGDRKMON ,RC-BINGE ALCOHOL USE PAST 30 DAYS,
   HVYDRKMON ,RC-HEAVY ALCOHOL USE PAST 30 DAYS,
   ILTOBALCFG ,"RC-ILLICIT DRUG, TOBACCO PRD, OR ALCOHOL - EVER USED",
   ILTOBALCYR ,"RC-ILLICIT DRUG, TOBACCO PRD, OR ALCOHOL - PAST YEAR USE",
   ILTOBALCMN ,"RC-ILLICIT DRUG, TOBACCO PRD, OR ALC - PAST MONTH USE",
   ILLALCMON ,RC-ILLICIT DRUG OR ALCOHOL - PAST MONTH USE,
   TOBALCFLG ,RC-TOBACCO PRODUCT OR ALCOHOL - EVER USED,
   TOBALCYR ,RC-TOBACCO PRODUCT OR ALCOHOL - PAST YEAR USE,
   TOBALCMN ,RC-TOBACCO PRODUCT OR ALCOHOL - PAST MONTH USE,
   ILLANDALC ,RC-ILLICIT DRUG AND ALCOHOL USE - PAST YEAR USE,
   ILLORALC ,RC-ILLICIT DRUG OR ALCOHOL USE - PAST YEAR USE,
   ILLALCFLG ,RC-ILLICIT DRUG OR ALCOHOL - EVER USED,
   PEYOTEEVER ,RC-EVER USED PEYOTE,
   MESCEVER ,RC-EVER USED MESCALINE,
   PSILCYEVER ,RC-EVER USED PSILOCYBIN (MUSHROOMS),
   AMYLNIEVER ,"RC-EVER INHALED AMYL NITRITE, ""POPPERS"", RUSH, ETC.",
   CLEFLUEVER ,"RC-EVER INHALED CORRECTION FLUID, DEGREASER, ETC.",
   GASEVER ,RC-EVER INHALED GASOLINE OR LIGHTER FLUID,
   GLUEEVER ,"RC-EVER INHALED GLUE, SHOE POLISH, OR TOLUENE",
   ETHEREVER ,"RC-EVER INHALED HALOTHANE, ETHER, OR OTHER ANESTHETIC",
   SOLVENEVER ,"RC-EVER INHALED LACQUER THINNER, OTHER PAINT SOLVENTS",
   LGASEVER ,"RC-EVER INHALED LIGHTER GASES (BUTANE, PROPANE)",
   NITOXIEVER ,"RC-EVER INHALED NITROUS OXIDE OR ""WHIPPITS""",
   FLTMRKEVER ,RC-EVER USED FELT-TIP PENS/MARKERS TO GET HIGH,
   SPAINTEVER ,RC-EVER INHALED SPRAY PAINTS,
